Country,City,Dish Name,Dish Details,Type,Avg Price (USD),Best For
Cyprus,Kyrenia,Sucuk,Spicy sausage grilled and served with bread or eggs.,Appetizer,4,Snack
Cyprus,Kyrenia,Katmer,"Layered pastry with cream or nuts, drizzled with syrup.",Dessert,3,Snack
Cyprus,Kyrenia,Grilled Swordfish,Swordfish steak grilled with olive oil and herbs.,Main Dish,9,Dinner
Cyprus,Kyrenia,Sigara Börek,"Cigar-shaped filo rolls filled with cheese or meat, fried.",Appetizer,3,Snack
Cyprus,Kyrenia,Kleftiko Chicken,Chicken slow-roasted with potatoes and spices in a sealed pot.,Main Dish,7,Dinner
Cyprus,Kyrenia,Pita with Halloumi,Warm pita stuffed with grilled halloumi and tomatoes.,Street Food,4,Lunch
Cyprus,Kyrenia,Rosewater Pudding,Milk pudding flavored with rosewater and topped with pistachios.,Dessert,3,Snack
Cyprus,Kyrenia,Fasolia Yiahni,White beans stewed with tomatoes and olive oil.,Main Dish,5,Lunch
Cyprus,Troodos,Trout with Almonds,Fresh mountain trout pan-fried with almonds and lemon.,Main Dish,8,Dinner
Cyprus,Troodos,Lountza Sandwich,Grilled smoked pork loin in pita with tomatoes and onions.,Street Food,4,Snack
Cyprus,Troodos,Soutzoukos,Grape juice and almond candy shaped into long strings.,Dessert,2,Snack
Cyprus,Troodos,Ravioles,"Pasta pockets filled with halloumi, served with grated cheese.",Main Dish,6,Lunch
Cyprus,Troodos,Honey Bread,"Bread drizzled with mountain honey, a simple treat.",Breakfast Dish,2,Breakfast
Cyprus,Troodos,Lamb Tava,Lamb baked with potatoes and tomatoes in a clay dish.,Main Dish,8,Dinner
Cyprus,Troodos,Kourabiedes,Almond shortbread cookies dusted with powdered sugar.,Dessert,2,Snack
Cyprus,Troodos,Oven Potatoes,"Potatoes roasted with lemon, garlic, and oregano.",Appetizer,3,Dinner
Cyprus,Troodos,Kolokotes,"Triangular pastries filled with pumpkin, raisins, and bulgur.",Breakfast Dish,3,Breakfast
Cyprus,Troodos,Rabbit Stew,"Rabbit cooked with onions, wine, and herbs, a mountain specialty.",Main Dish,8,Dinner
Cyprus,Ayia Napa,Fish Souvlaki,"Skewered and grilled fish chunks, served with pita and tzatziki.",Street Food,6,Dinner
Cyprus,Ayia Napa,Calamari,Fried squid rings served with lemon and tartar sauce.,Appetizer,5,Lunch
Cyprus,Ayia Napa,Shish Kebab,Grilled lamb or beef skewers with vegetables.,Main Dish,7,Dinner
Cyprus,Ayia Napa,Mahalepi,Rosewater-flavored cornstarch pudding with syrup.,Dessert,3,Snack
Cyprus,Ayia Napa,Prawn Saganaki,"Prawns cooked in a tomato and feta sauce, served with bread.",Main Dish,9,Dinner
Cyprus,Ayia Napa,Eggs with Lountza,Fried eggs with grilled smoked pork loin.,Breakfast Dish,4,Breakfast
Cyprus,Ayia Napa,Seafood Pasta,"Pasta with shrimp, mussels, and a light garlic sauce.",Main Dish,8,Dinner
Cyprus,Ayia Napa,Cypriot Salad,"Tomatoes, cucumbers, feta, olives, and oregano with olive oil.",Appetizer,4,Lunch
Cyprus,Ayia Napa,Glyko Triantafyllo,Rose petal preserves served with a spoon.,Dessert,2,Snack
Cyprus,Ayia Napa,Grilled Red Snapper,Whole snapper grilled with olive oil and herbs.,Main Dish,9,Dinner
Cyprus,Protaras,Mullet Soup,"Thick soup with red mullet, vegetables, and lemon.",Main Dish,6,Dinner
Cyprus,Protaras,Koupa,"Bulgur dumplings stuffed with minced meat, fried or boiled.",Street Food,3,Snack
Cyprus,Protaras,Melomakarona,Honey-soaked cookies with walnuts and cinnamon.,Dessert,2,Snack
Cyprus,Protaras,Halloumi Bread,Bread baked with chunks of halloumi cheese.,Breakfast Dish,3,Breakfast
Cyprus,Protaras,Seafood Meze,Assorted grilled and fried seafood with dips.,Main Dish,12,Dinner
Cyprus,Protaras,Feta Saganaki,Fried feta cheese drizzled with honey.,Appetizer,5,Snack
Cyprus,Protaras,Grilled Prawns,Large prawns grilled with garlic and olive oil.,Main Dish,9,Dinner
Cyprus,Protaras,Pumpkin Soup,"Creamy pumpkin soup with cinnamon, a seasonal dish.",Main Dish,5,Lunch
Cyprus,Protaras,Smyrna Sausages,Spicy sausages grilled and served with pita.,Appetizer,4,Dinner
Cyprus,Protaras,Karidopita,"Walnut cake soaked in syrup, a rich dessert.",Dessert,3,Snack
Yemen,Sana’a,Saltah,"Stew of lamb or chicken with fenugreek foam (hulbah) and spiced broth, served with flatbread.",Main Dish,5,Lunch
Yemen,Sana’a,Fahsa,"Lamb stew with spices and fenugreek, cooked in a clay pot, served with bread.",Main Dish,6,Dinner
Yemen,Sana’a,Lahoh,Pancake-like bread drizzled with ghee and sugar or served with stew.,Breakfast Dish,2,Breakfast
Yemen,Sana’a,Bint Al-Sahn,"Layered pastry with honey and nigella seeds, a sweet treat.",Dessert,3,Snack
Yemen,Sana’a,Haneeth,"Slow-roasted lamb with hawaij spices, served over basmati rice.",Main Dish,8,Dinner
Yemen,Sana’a,Shafoot,"Spicy yogurt sauce with tomatoes and chili, served cold with pita.",Appetizer,3,Snack
Yemen,Sana’a,Maraq,"Lamb broth soup with lemon, a light starter.",Appetizer,2,Lunch
Yemen,Sana’a,Foul Medames,"Mashed fava beans with garlic, cumin, and olive oil, served with bread.",Breakfast Dish,3,Breakfast
Yemen,Sana’a,Malawach,Flaky pancake served with honey or savory toppings like egg.,Street Food,2,Snack
Yemen,Sana’a,Asida,"Thick flour paste with broth or honey, scooped by hand.",Main Dish,4,Lunch
Yemen,Aden,Sayadiyah,"Spiced fish (often mullet) with rice, a coastal specialty.",Main Dish,7,Dinner
Yemen,Aden,Zurbian,"Saffron rice with lamb or chicken, similar to biryani.",Main Dish,8,Dinner
Yemen,Aden,Matfaiya,Kingfish in a thick tomato sauce with vegetables.,Main Dish,7,Dinner
Yemen,Aden,Mandi,Meat (lamb or chicken) and rice cooked in a tandoor with hawaij spices.,Main Dish,8,Dinner
Yemen,Aden,Sambusa,Crispy pastries filled with spiced meat or lentils.,Street Food,2,Snack
Yemen,Aden,Kubaneh,"Slow-baked bread with butter, often served with zhug.",Breakfast Dish,3,Breakfast
Yemen,Aden,Fattout,"Bread crumbs soaked in meat broth and ghee, served hot.",Main Dish,4,Lunch
Yemen,Aden,Zhug,Spicy green or red chili sauce with garlic and coriander.,Appetizer,1.5,Dinner
Yemen,Aden,Basbousa,"Semolina cake soaked in syrup, topped with nuts.",Dessert,3,Snack
Yemen,Aden,Ogda,Stew of meat and vegetables tied together with spices.,Main Dish,6,Dinner
Yemen,Taiz,Harees,"Wheat and meat porridge, seasoned and mashed smooth.",Main Dish,5,Lunch
Yemen,Taiz,Jachnun,"Rolled dough baked overnight, served with tomato and egg.",Breakfast Dish,3,Breakfast
Yemen,Taiz,Tabeehk,"Vegetable stew with potatoes, okra, and hawaij spices, served with rice.",Main Dish,4,Dinner
Yemen,Taiz,Martabak,"Stuffed fried pancake with meat or egg, a street favorite.",Street Food,3,Snack
Yemen,Taiz,Shakshouka,Eggs poached in a spicy tomato and pepper sauce.,Breakfast Dish,4,Breakfast
Yemen,Taiz,Komroh,Fava bean stew with garlic and ghee.,Main Dish,4,Lunch
Yemen,Taiz,Mulawah,Layered bread served with honey or savory stew.,Street Food,2,Snack
Yemen,Taiz,Tharid,Bread soaked in meat broth with spices.,Main Dish,5,Dinner
Yemen,Taiz,Qishr,Coffee husk drink with ginger and cinnamon.,Dessert,2,Snack
Yemen,Taiz,Kabsa,"Spiced rice with chicken or lamb, a communal dish.",Main Dish,7,Dinner
Yemen,Hodeidah,Madfoun,"Meat buried under coals, served with rice.",Main Dish,8,Dinner
Yemen,Hodeidah,Mashwi,Whole grilled fish with lemon and spices.,Main Dish,6,Dinner
Yemen,Hodeidah,Samak Mofa,"Baked fish with hawaij spices, a coastal dish.",Main Dish,7,Dinner
Yemen,Hodeidah,Khubz Tawa,"Flatbread baked on a griddle, served with dips.",Breakfast Dish,2,Breakfast
Yemen,Hodeidah,Fatta,Bread soup with meat broth and vegetables.,Main Dish,4,Lunch
Yemen,Hodeidah,Holba,Fenugreek paste served with stews or bread.,Appetizer,2,Dinner
Yemen,Hodeidah,Lahoh with Curry,Pancake bread with a spicy meat curry.,Main Dish,5,Dinner
Yemen,Hodeidah,Harid,Thick wheat groats with honey or ghee.,Dessert,3,Breakfast
Yemen,Hodeidah,Nasuf,Thin porridge with sour milk and sahawiq.,Breakfast Dish,3,Breakfast
Yemen,Hodeidah,Seltah Coastal,Fish-based saltah with coastal spices.,Main Dish,6,Lunch
Kuwait,Kuwait City,Machboos,"Basmati rice with saffron, topped with chicken or lamb, served with dakoos sauce.",Main Dish,7,Dinner
Kuwait,Kuwait City,Mutabbaq Samak,Zubaidi fish (pomfret) fried and served over spiced rice.,Main Dish,8,Dinner
Kuwait,Kuwait City,Harees,"Wheat and meat porridge, mashed smooth with spices.",Main Dish,5,Lunch
Kuwait,Kuwait City,Balaleet,Sweet saffron noodles with a savory omelette on top.,Breakfast Dish,3,Breakfast
Kuwait,Kuwait City,Gers Ogaily,"Cake with eggs, cardamom, and saffron, served with tea.",Dessert,3,Snack
Kuwait,Kuwait City,Khubz Irani,"Flatbread baked with sesame seeds, served with dips.",Breakfast Dish,2,Breakfast
Kuwait,Kuwait City,Hummus,"Mashed chickpeas with tahini and olive oil, served with khubz.",Appetizer,3,Snack
Kuwait,Kuwait City,Margoog,Lamb stew with vegetables and wheat dough.,Main Dish,6,Dinner
Kuwait,Kuwait City,Lugaimat,Fried yeast dumplings with saffron syrup.,Dessert,2,Snack
Kuwait,Kuwait City,Tashreeb,Flatbread soaked in meat or chicken stew.,Main Dish,5,Lunch
Kuwait,Hawalli,Quozi,"Stuffed lamb with rice, nuts, and spices, slow-cooked.",Main Dish,9,Dinner
Kuwait,Hawalli,Jireesh,Chunky wheat and meat stew with extra spices.,Main Dish,5,Dinner
Kuwait,Hawalli,Murabyan,"Shrimp with spiced rice, turmeric, and dried lime.",Main Dish,8,Dinner
Kuwait,Hawalli,Fatayer,"Bread stuffed with cheese, meat, or spinach.",Street Food,3,Snack
Kuwait,Hawalli,Khabeesa,Sweet flour and oil pudding with saffron.,Dessert,3,Snack
Kuwait,Hawalli,Biryani,"Spiced rice with chicken or lamb, layered and cooked.",Main Dish,7,Dinner
Kuwait,Hawalli,Warak Enab,Grape leaves stuffed with rice and vegetables.,Appetizer,4,Lunch
Kuwait,Hawalli,Kebabs,Grilled lamb or chicken skewers with khubz.,Street Food,5,Dinner
Kuwait,Hawalli,Elba,Milk pudding with saffron and cardamom.,Dessert,3,Snack
Kuwait,Hawalli,Hamour Grill,Grilled grouper with spices and lemon.,Main Dish,8,Dinner
Kuwait,Salmiya,Maglooba,Upside-down rice cake with meat and vegetables.,Main Dish,7,Dinner
Kuwait,Salmiya,Safi Fry,"Fried rabbitfish with spices, served with rice.",Main Dish,6,Dinner
Kuwait,Salmiya,Zalabia,Fried dough swirls soaked in sugar syrup.,Dessert,2,Snack
Kuwait,Salmiya,Bayth Elgitta,Fried cookie with ground nuts and powdered sugar.,Dessert,2,Snack
Kuwait,Salmiya,Tashreeb Fish,Flatbread with fish stew and spices.,Main Dish,6,Lunch
Kuwait,Salmiya,Falafel,"Fried chickpea balls with tahini, wrapped in khubz.",Street Food,3,Snack
Kuwait,Salmiya,Mahyawa,Fermented fish sauce served with bread.,Appetizer,2,Dinner
Kuwait,Salmiya,Sobaity Grill,Grilled sea bream with herbs and lemon.,Main Dish,7,Dinner
Kuwait,Salmiya,Asida,Wheat flour dish with butter or honey.,Breakfast Dish,3,Breakfast
Kuwait,Salmiya,Darabeel,Thin layered pastry with sugar and cardamom.,Dessert,3,Snack
Kuwait,Farwaniya,Machboos Dakkus,Rice with meat and a thick tomato gravy.,Main Dish,7,Dinner
Kuwait,Farwaniya,Mutabbaq,Stuffed fried pancake with fish or meat.,Street Food,4,Snack
Kuwait,Farwaniya,Hammus with Khubz,Chickpea dip with flatbread and toppings.,Appetizer,3,Snack
Kuwait,Farwaniya,Grilled Maid,Fried mulletfish with spices and rice.,Main Dish,6,Dinner
Kuwait,Farwaniya,Sab Alqafsha,Fried dumplings with saffron and cardamom syrup.,Dessert,2,Snack
Kuwait,Farwaniya,Tashreeb Chicken,Chicken stew over soaked flatbread.,Main Dish,5,Lunch
Kuwait,Farwaniya,Prawn Biryani,Spiced rice with prawns and dried lime.,Main Dish,8,Dinner
Kuwait,Farwaniya,Fatayer Leban,Bread stuffed with cream and sesame seeds.,Breakfast Dish,3,Breakfast
Kuwait,Farwaniya,Kuwaiti Salad,"Tomatoes, cucumbers, and parsley with lemon dressing.",Appetizer,2,Lunch
Kuwait,Farwaniya,Lamb Kebabs,Grilled lamb skewers with khubz and hummus.,Street Food,5,Dinner
Kuwait,Jahra,Harees with Cinnamon,Wheat and meat porridge topped with cinnamon.,Main Dish,5,Lunch
Kuwait,Jahra,Machboos Fish,Rice with fried fish and saffron spices.,Main Dish,7,Dinner
Kuwait,Jahra,Balaleet Sweet,"Saffron noodles with sugar, no omelette.",Dessert,3,Snack
Kuwait,Jahra,Margoog Eggplant,Lamb stew with eggplant and dough.,Main Dish,6,Dinner
Kuwait,Jahra,Khubz with Mahyawa,Flatbread with fermented fish sauce.,Breakfast Dish,2,Breakfast
Kuwait,Jahra,Murabyan Prawn,Prawns with turmeric rice and onions.,Main Dish,8,Dinner
Kuwait,Jahra,Lugaimat with Honey,Fried dumplings drizzled with honey.,Dessert,2,Snack
Kuwait,Jahra,Grilled Safi,Rabbitfish grilled with spices and lemon.,Main Dish,6,Dinner
Kuwait,Jahra,Warak Enab Meat,Grape leaves with rice and meat.,Main Dish,5,Lunch
Kuwait,Jahra,Kuwaiti Tea Cake,"Light cake with cardamom, served with tea.",Dessert,3,Snack
Saudi Arabia,Riyadh,Kabsa,"Spiced rice with lamb or chicken, garnished with nuts and raisins.",Main Dish,8,Dinner
Saudi Arabia,Riyadh,Harees,"Wheat and meat porridge, mashed smooth with ghee.",Main Dish,5,Lunch
Saudi Arabia,Riyadh,Mutabbaq,"Stuffed flatbread with spiced meat or eggs, fried crisp.",Street Food,3,Snack
Saudi Arabia,Riyadh,Jareesh,"Crushed wheat cooked with meat or yogurt, a rustic dish.",Main Dish,5,Lunch
Saudi Arabia,Riyadh,Luqaimat,Fried dough balls drizzled with date syrup or honey.,Dessert,2,Snack
Saudi Arabia,Riyadh,Tharid,Bread soaked in rich meat broth with spices.,Main Dish,6,Dinner
Saudi Arabia,Riyadh,Qahwa with Dates,"Lightly roasted coffee with cardamom, served with dates.",Dessert,2,Snack
Saudi Arabia,Riyadh,Shawarma,Marinated meat wrapped in flatbread with garlic sauce.,Street Food,3,Dinner
Saudi Arabia,Riyadh,Kunafa,"Shredded pastry with cheese, soaked in syrup.",Dessert,4,Snack
Saudi Arabia,Riyadh,Foul,"Mashed fava beans with olive oil and spices, served with bread.",Breakfast Dish,3,Breakfast
Saudi Arabia,Jeddah,Mandi,Meat and rice steamed in a pit with smoky flavors.,Main Dish,9,Dinner
Saudi Arabia,Jeddah,Saleeg,"Creamy rice with chicken broth, finished with milk.",Main Dish,6,Dinner
Saudi Arabia,Jeddah,Sayadiyah,"Spiced fish (often mullet) with rice, a coastal dish.",Main Dish,7,Dinner
Saudi Arabia,Jeddah,Basbousa,Semolina cake with rosewater syrup and almonds.,Dessert,3,Snack
Saudi Arabia,Jeddah,Mutabbaq Seafood,"Flatbread stuffed with spiced fish or shrimp, fried.",Street Food,4,Snack
Saudi Arabia,Jeddah,Sambosa,Crispy pastries filled with meat or cheese.,Street Food,2,Snack
Saudi Arabia,Jeddah,Laban,"Tangy yogurt drink, refreshing and cool.",Dessert,2,Snack
Saudi Arabia,Jeddah,Grilled Hamour,Grouper grilled with spices and lemon.,Main Dish,8,Dinner
Saudi Arabia,Jeddah,Flaouna,"Bread with sesame seeds, served with savory toppings.",Breakfast Dish,3,Breakfast
Saudi Arabia,Jeddah,Ma’amoul,Date-filled cookies dusted with powdered sugar.,Dessert,3,Snack
Saudi Arabia,Mecca,Kabsa Chicken,"Spiced rice with tender chicken, a pilgrim favorite.",Main Dish,7,Dinner
Saudi Arabia,Mecca,Harees with Cinnamon,Wheat and meat porridge topped with cinnamon.,Main Dish,5,Lunch
Saudi Arabia,Mecca,Tharid Lamb,"Bread soaked in lamb broth, a historic dish.",Main Dish,6,Dinner
Saudi Arabia,Mecca,Aseedah,Thick wheat paste with honey or broth.,Breakfast Dish,3,Breakfast
Saudi Arabia,Mecca,Shorba,"Lentil or meat soup with spices, served warm.",Appetizer,3,Dinner
Saudi Arabia,Mecca,Kunafa Nabulsia,"Cheese-filled kunafa with syrup, a sweet treat.",Dessert,4,Snack
Saudi Arabia,Mecca,Tamees,Thick flatbread baked in a clay oven.,Breakfast Dish,2,Breakfast
Saudi Arabia,Mecca,Jallab,"Sweet drink of dates, grape molasses, and rosewater.",Dessert,2,Snack
Saudi Arabia,Mecca,Shawarma Chicken,Thinly sliced chicken in flatbread with pickles.,Street Food,3,Dinner
Saudi Arabia,Mecca,Hummus,"Chickpea dip with tahini, served with khubz.",Appetizer,3,Snack
Saudi Arabia,Medina,Mandi Lamb,Slow-steamed lamb with rice and smoky spices.,Main Dish,9,Dinner
Saudi Arabia,Medina,Saleeg Pigeon,Creamy rice with pigeon broth and ghee.,Main Dish,7,Dinner
Saudi Arabia,Medina,Kabsa Camel,"Spiced rice with camel meat, a delicacy.",Main Dish,10,Dinner
Saudi Arabia,Medina,Luqaimat with Honey,Fried dough balls soaked in honey.,Dessert,2,Snack
Saudi Arabia,Medina,Khubz,Traditional flatbread baked fresh.,Breakfast Dish,2,Breakfast
Saudi Arabia,Medina,Foul with Tamees,Fava beans with thick bread and olive oil.,Breakfast Dish,3,Breakfast
Saudi Arabia,Medina,Sahawiq,Spicy tomato-chili relish served with meals.,Appetizer,2,Dinner
Saudi Arabia,Medina,Basbousa with Cream,Semolina cake with a cream layer.,Dessert,4,Snack
Saudi Arabia,Medina,Grilled Chicken,"Chicken marinated with baharat, grilled on skewers.",Main Dish,6,Dinner
Saudi Arabia,Medina,Dates with Almonds,"Dates stuffed with almonds, a simple sweet.",Dessert,2,Snack
Saudi Arabia,Dammam,Machboos,Rice with meat (lamb or chicken) and Persian spices.,Main Dish,8,Dinner
Saudi Arabia,Dammam,Sayadiyah Hamour,"Spiced grouper with rice, an Eastern Province dish.",Main Dish,8,Dinner
Saudi Arabia,Dammam,Mutabbaq Fish,"Flatbread stuffed with spiced fish, fried.",Street Food,4,Snack
Saudi Arabia,Dammam,Harees with Nuts,Wheat and meat porridge topped with pine nuts.,Main Dish,5,Lunch
Saudi Arabia,Dammam,Baklava,Layered pastry with nuts and syrup.,Dessert,3,Snack
Saudi Arabia,Dammam,Shrimp Machboos,Rice with spiced shrimp and dried lime.,Main Dish,9,Dinner
Saudi Arabia,Dammam,Khubz Irani,Sesame flatbread served with dips.,Breakfast Dish,2,Breakfast
Saudi Arabia,Dammam,Sambosa Cheese,Crispy pastries filled with soft cheese.,Street Food,2,Snack
Saudi Arabia,Dammam,Laban with Mint,Yogurt drink flavored with fresh mint.,Dessert,2,Snack
Saudi Arabia,Dammam,Grilled Prawns,Large prawns grilled with garlic and spices.,Main Dish,9,Dinner
Saudi Arabia,Al-Ahsa,Kabsa Goat,Spiced rice with tender goat meat.,Main Dish,8,Dinner
Saudi Arabia,Al-Ahsa,Hassawi Rice,Red rice cooked with meat or vegetables.,Main Dish,7,Dinner
Saudi Arabia,Al-Ahsa,Jareesh with Yogurt,Crushed wheat with tangy yogurt sauce.,Main Dish,5,Lunch
Saudi Arabia,Al-Ahsa,Ma’amoul Pistachio,Cookies filled with pistachios and sugar.,Dessert,3,Snack
Saudi Arabia,Al-Ahsa,Tamees with Honey,Thick bread drizzled with local honey.,Breakfast Dish,3,Breakfast
Saudi Arabia,Al-Ahsa,Shorba Oat,Oat soup with meat broth and spices.,Appetizer,3,Dinner
Saudi Arabia,Al-Ahsa,Luqaimat Date,Fried dough with date syrup topping.,Dessert,2,Snack
Saudi Arabia,Al-Ahsa,Grilled Fish,Fresh Gulf fish with baharat spices.,Main Dish,7,Dinner
Saudi Arabia,Al-Ahsa,Sambosa Lentil,Pastries filled with spiced lentils.,Street Food,2,Snack
Saudi Arabia,Al-Ahsa,Foul with Chili,Spicy fava beans with bread.,Breakfast Dish,3,Breakfast
Saudi Arabia,Tabuk,Kabsa with Raisins,Spiced rice with meat and sweet raisins.,Main Dish,8,Dinner
Saudi Arabia,Tabuk,Harees Levantine,Wheat and meat porridge with Levantine spices.,Main Dish,5,Lunch
Saudi Arabia,Tabuk,Mutabbaq Veggie,"Flatbread with spiced vegetables, fried.",Street Food,3,Snack
Saudi Arabia,Tabuk,Tharid Chicken,Bread in chicken broth with herbs.,Main Dish,6,Dinner
Saudi Arabia,Tabuk,Za’atar Bread,Flatbread topped with za’atar and olive oil.,Breakfast Dish,2,Breakfast
Saudi Arabia,Tabuk,Kunafa with Nuts,Shredded pastry with nut filling and syrup.,Dessert,4,Snack
Saudi Arabia,Tabuk,Hummus with Khubz,Chickpea dip with fresh flatbread.,Appetizer,3,Snack
Saudi Arabia,Tabuk,Grilled Lamb,Lamb skewers with baharat and garlic.,Main Dish,7,Dinner
Saudi Arabia,Tabuk,Jallab with Nuts,Date and grape drink with pine nuts.,Dessert,2,Snack
Saudi Arabia,Tabuk,Shakshouka,Eggs in spicy tomato sauce with bread.,Breakfast Dish,4,Breakfast
Saudi Arabia,Abha,Mandi Goat,"Smoky goat meat with rice, a southern dish.",Main Dish,9,Dinner
Saudi Arabia,Abha,Harees with Herbs,Wheat porridge with fresh mountain herbs.,Main Dish,5,Lunch
Saudi Arabia,Abha,Aseedah Honey,"Wheat paste with honey, a sweet version.",Dessert,3,Breakfast
Saudi Arabia,Abha,Jareesh with Broth,Crushed wheat in meat broth.,Main Dish,5,Dinner
Saudi Arabia,Abha,Khubz Asiri,Thick bread baked with local spices.,Breakfast Dish,2,Breakfast
Saudi Arabia,Abha,Basbousa Rose,Semolina cake with rosewater syrup.,Dessert,3,Snack
Saudi Arabia,Abha,Shorba Veggie,Vegetable soup with spices and lemon.,Appetizer,3,Dinner
Saudi Arabia,Abha,Grilled Chicken Asir,"Chicken with Asir spice blend, grilled.",Main Dish,6,Dinner
Saudi Arabia,Abha,Sambosa Meat,Pastries with spiced meat filling.,Street Food,2,Snack
Saudi Arabia,Abha,Laban with Honey,Yogurt drink sweetened with honey.,Dessert,2,Snack
Saudi Arabia,Jazan,Mandi Fish,"Smoky fish with rice, a coastal twist.",Main Dish,8,Dinner
Saudi Arabia,Jazan,Sayadiyah Mullet,Spiced mullet fish with rice.,Main Dish,7,Dinner
Saudi Arabia,Jazan,Aseedah Broth,Wheat paste with savory fish broth.,Main Dish,4,Lunch
Saudi Arabia,Jazan,Luqaimat Saffron,Fried dough with saffron syrup.,Dessert,2,Snack
Saudi Arabia,Jazan,Khubz Tawa,Griddle-baked flatbread with dips.,Breakfast Dish,2,Breakfast
Saudi Arabia,Jazan,Sahawiq Fish,Spicy relish with fish dishes.,Appetizer,2,Dinner
Saudi Arabia,Jazan,Grilled Prawns,Prawns with coastal spices and lemon.,Main Dish,9,Dinner
Saudi Arabia,Jazan,Sambosa Veggie,Pastries with spiced vegetable filling.,Street Food,2,Snack
Saudi Arabia,Jazan,Foul Coastal,Fava beans with coastal spices.,Breakfast Dish,3,Breakfast
Saudi Arabia,Jazan,Ma’amoul Date,"Cookies filled with dates, a sweet bite.",Dessert,3,Snack
